condition,model,persona_age,persona_gender,persona_is_student,schmitt_gender,bauer_gender,deontic_1,deontic_2,deontic_3,prosocial_1,prosocial_2,prosocial_3,individualistic_1,individualistic_2,individualistic_3,competitive_1,competitive_2,competitive_3,humble,kind,forgiving,giving,helpful,grateful,empathetic,cooperative,courageous,fair,principled,responsible,just,honest,trustworthy,loyal
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),48,male,False,male,female,6,6,6,6,6,6,1,1,1,1,1,1,4,5,3,4,6,4,4,5,6,6,6,6,6,5,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),65,female,False,female,female,6,6,6,6,6,6,2,2,1,1,2,2,3,5,3,4,5,4,4,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),51,male,False,female,male,6,6,6,6,6,6,2,2,1,1,1,1,4,5,4,5,6,3,5,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),52,female,False,male,male,5,6,5,5,5,6,1,1,1,1,1,1,5,6,5,6,6,6,4,5,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),50,male,False,female,female,6,6,6,5,5,5,2,2,2,2,2,2,4,5,3,4,6,4,4,4,6,5,6,6,6,5,5,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),30,male,False,female,male,6,5,6,6,4,6,2,2,2,1,2,3,4,4,4,4,6,3,4,3,6,5,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),85,female,False,female,female,6,6,6,6,6,6,2,2,2,2,2,2,3,6,4,5,6,4,5,5,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),77,female,False,male,female,6,6,6,5,5,5,1,1,1,1,1,1,4,5,4,5,6,3,5,5,4,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),40,female,False,male,female,6,6,6,6,1,1,1,1,1,1,1,1,4,5,3,4,5,3,5,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),34,male,False,male,female,4,4,5,6,6,6,2,2,2,1,1,2,3,3,3,4,6,3,4,5,5,5,6,5,6,6,6,3
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),71,male,False,female,female,6,6,6,6,5,6,2,2,1,1,1,1,3,6,4,5,5,3,5,6,5,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),33,male,False,male,female,6,6,6,6,5,6,1,2,2,1,1,2,3,5,3,5,5,4,4,4,5,5,6,5,5,5,5,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),32,male,True,female,male,6,6,6,5,5,5,3,3,3,1,2,2,4,4,4,4,5,4,5,5,6,5,6,6,5,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),71,female,False,female,male,6,6,6,1,2,2,1,1,1,1,1,1,4,5,4,4,6,3,4,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),48,male,False,male,female,6,6,6,6,6,2,1,1,1,1,1,1,5,6,5,4,6,4,5,5,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),81,female,False,female,male,6,6,6,6,6,6,2,2,2,2,2,2,4,6,4,6,6,4,4,6,6,6,6,6,6,5,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),57,female,False,male,male,5,5,6,6,4,6,1,1,1,1,2,3,4,5,3,4,5,3,4,3,5,6,6,5,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),25,male,False,male,male,6,5,6,6,5,5,2,2,2,2,2,2,4,5,4,5,6,4,5,5,5,6,6,5,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),59,female,False,female,male,6,6,6,6,6,6,1,2,1,1,1,1,4,6,4,5,6,4,5,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),76,female,False,female,male,6,6,6,5,4,2,2,2,2,2,2,1,3,5,4,2,5,3,3,3,5,5,6,5,4,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),35,male,False,male,male,6,6,6,6,6,6,2,2,2,1,2,2,4,4,4,6,6,3,4,4,6,6,6,6,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),54,female,False,female,male,6,6,6,6,5,6,1,1,1,1,1,2,5,5,4,4,5,5,5,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),29,female,False,female,female,6,6,6,6,5,6,2,2,2,1,1,1,4,6,4,5,6,3,5,4,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),41,female,False,male,male,5,6,6,4,6,6,1,1,1,1,1,1,4,5,3,5,6,3,5,4,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),59,female,False,male,male,6,6,6,6,6,5,1,1,1,1,1,1,5,5,4,5,6,3,5,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),71,female,False,male,female,6,6,6,5,4,5,1,1,1,2,2,2,4,5,3,4,6,3,5,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,female,False,female,male,6,6,6,6,6,6,2,2,2,1,1,1,5,6,4,6,6,4,5,6,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),61,female,False,female,male,5,5,5,3,4,4,2,2,2,1,2,2,4,5,4,4,5,3,4,5,6,5,5,5,5,5,5,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,True,male,male,6,6,6,5,5,5,2,2,2,1,2,2,3,5,3,4,6,2,4,4,5,6,6,5,6,6,5,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,female,True,female,female,6,6,6,6,6,6,2,2,2,2,2,2,4,5,4,5,5,3,5,6,5,6,6,6,6,6,5,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),64,female,False,female,female,6,6,6,6,6,6,2,1,2,1,1,1,3,5,3,4,5,3,5,5,6,6,6,6,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),70,male,False,female,female,6,6,6,6,6,6,2,2,2,1,2,2,4,5,3,5,6,3,4,6,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),61,male,False,male,female,6,6,6,6,6,6,2,2,2,1,1,1,4,5,3,4,6,3,4,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),55,male,False,male,female,6,6,6,6,6,6,2,2,2,1,1,1,4,6,4,6,6,4,6,6,5,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),68,other,True,male,female,2,6,6,5,5,5,2,2,2,2,2,2,4,6,3,4,6,3,5,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),67,male,False,female,male,6,2,6,6,6,6,2,2,2,2,1,2,2,4,2,4,6,2,4,4,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),22,male,False,male,male,6,6,6,6,6,6,2,2,2,2,2,2,6,5,5,6,6,5,6,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),25,male,False,female,female,6,6,6,6,6,6,2,2,2,2,2,2,5,6,4,5,6,4,5,5,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),51,female,False,female,male,6,5,6,6,5,5,2,2,2,1,2,2,4,5,4,5,5,5,5,6,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,female,False,male,male,6,6,6,5,6,5,1,1,1,1,1,1,4,5,2,4,6,2,3,4,6,6,6,5,6,6,5,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),55,female,False,male,male,6,6,6,2,4,4,3,4,2,6,6,6,4,5,3,3,5,4,3,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),58,female,False,male,male,6,5,6,6,5,6,2,2,2,1,1,1,4,6,3,5,6,4,4,5,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),49,female,False,female,female,6,6,6,6,5,6,1,1,1,1,1,1,4,6,3,5,5,3,5,5,6,6,6,6,5,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),47,female,False,female,female,5,5,6,6,6,1,1,1,1,1,1,1,3,5,3,5,5,4,5,4,5,6,6,6,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),63,male,False,female,female,6,6,6,6,6,6,2,2,2,1,1,1,4,5,3,4,6,4,4,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),46,male,False,male,male,6,6,6,6,6,6,1,1,1,1,1,2,5,5,6,5,6,5,6,6,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),60,female,False,female,male,5,5,6,6,1,1,2,2,2,1,1,1,5,6,4,5,6,5,6,6,6,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),72,female,False,male,female,6,6,6,6,6,5,2,2,2,1,1,1,4,5,4,5,6,4,5,6,5,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),52,male,False,male,female,6,6,6,5,6,5,3,3,3,2,2,2,4,5,3,5,5,4,4,4,6,6,6,5,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),49,female,False,female,female,6,6,6,6,6,6,2,2,2,1,1,1,4,5,4,5,6,4,5,6,5,6,6,6,6,6,6,6
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),63,female,False,male,male,4,5,6,6,5,6,2,2,2,2,2,2,3,6,3,6,6,4,5,5,4,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),45,male,False,female,male,6,6,6,5,3,5,2,2,1,1,1,1,6,6,6,3,5,2,6,6,6,5,6,6,5,6,5,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),19,male,False,male,female,6,6,6,6,6,6,2,2,2,1,2,2,4,6,3,5,6,4,5,5,6,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),66,female,False,male,male,6,6,6,6,4,6,2,1,1,1,1,1,2,6,2,4,6,2,4,5,5,5,6,6,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),61,male,False,male,male,6,6,6,6,6,6,1,1,1,1,1,1,4,5,5,5,6,4,5,6,5,6,6,6,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,male,male,6,6,6,6,6,6,1,1,1,1,1,1,4,5,4,5,6,4,5,5,6,5,6,5,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,1,4,6,4,5,6,4,5,5,5,5,6,5,6,6,6,5
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),66,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,1,4,5,3,3,6,3,5,6,5,6,6,6,6,6,6,4
external_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),61,female,False,female,male,5,6,6,6,6,5,2,2,2,1,1,1,4,6,4,6,6,4,6,6,5,6,6,6,6,6,6,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),57,male,False,female,male,5,6,6,1,3,4,2,2,1,1,2,1,4,4,3,3,5,2,4,4,5,5,5,5,5,5,3,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),49,female,False,male,female,6,5,5,5,5,5,2,2,2,2,2,2,4,5,3,5,5,3,4,5,5,5,6,5,5,6,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),70,female,False,male,female,6,6,6,3,3,2,1,2,1,1,2,1,4,3,2,3,5,2,4,4,3,5,6,5,6,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,female,False,male,female,6,5,6,2,2,2,1,1,1,3,3,3,4,4,3,2,4,3,3,2,5,5,6,4,5,5,2,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),35,female,False,female,male,6,6,5,6,5,5,1,1,2,2,1,2,4,5,4,4,5,4,4,3,6,6,6,5,5,3,3,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),42,female,False,female,female,6,6,6,2,2,2,1,1,1,1,1,1,3,5,3,2,3,4,4,3,6,6,6,5,5,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),42,male,False,male,male,4,4,5,4,5,5,2,2,2,1,1,1,3,5,3,5,5,3,4,5,4,5,5,5,5,5,5,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),57,female,False,male,female,6,6,6,1,1,1,1,1,1,1,1,1,4,4,3,3,4,3,3,4,5,3,4,5,5,4,2,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),39,male,False,male,male,5,6,6,2,3,2,4,4,4,2,2,2,3,2,3,2,4,2,5,4,5,4,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),32,female,False,female,female,4,6,5,5,3,4,1,2,2,1,1,1,2,5,2,3,6,2,4,3,5,6,5,6,6,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),58,female,False,female,male,6,6,6,1,1,1,2,2,2,2,2,2,4,5,4,4,4,4,5,6,6,6,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),66,female,False,male,female,6,6,5,5,4,4,2,2,2,1,1,2,4,4,3,3,5,3,4,4,4,5,5,5,5,6,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),62,female,False,female,female,6,5,6,3,5,4,1,1,1,1,1,2,3,5,3,4,5,3,4,5,4,5,6,5,6,5,4,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),41,female,True,female,male,5,6,5,6,6,6,2,2,2,2,1,2,3,6,4,6,6,3,4,6,4,5,5,5,6,5,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),66,female,False,male,female,6,5,6,1,1,1,1,1,1,1,1,1,4,2,2,2,4,2,3,3,4,5,6,5,5,5,5,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,male,female,6,6,6,6,2,2,1,1,1,3,3,3,4,4,3,4,6,4,4,6,6,6,6,6,6,5,1,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),41,female,False,female,male,5,6,6,5,4,5,1,2,2,2,1,2,3,6,3,3,6,2,4,5,5,6,6,6,6,6,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,female,female,5,5,6,4,4,4,2,2,2,2,1,1,4,5,3,5,5,3,4,5,5,5,6,5,6,5,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,male,False,female,male,4,4,4,2,2,2,5,5,5,4,5,5,3,4,4,4,5,4,3,4,5,6,5,6,5,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),34,male,False,male,female,5,5,5,6,6,5,1,1,1,1,1,1,4,5,4,4,5,3,4,5,5,6,6,5,6,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),77,male,False,female,female,6,6,6,6,6,6,2,2,2,2,1,1,4,6,5,4,6,4,4,5,6,6,6,6,5,6,3,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),68,male,False,female,male,6,5,6,6,5,6,2,2,2,2,2,2,3,6,4,6,5,3,5,5,5,5,5,5,5,6,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),59,female,False,female,female,6,5,6,4,4,3,2,5,5,2,2,2,2,2,3,3,4,3,3,4,5,5,6,5,5,5,3,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),63,female,False,male,male,6,6,6,6,6,5,2,2,2,2,2,2,3,4,4,6,6,3,5,2,5,6,5,6,6,6,2,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),31,female,False,male,female,5,5,5,2,2,3,4,3,4,2,3,2,3,5,4,4,5,3,5,5,5,6,6,5,6,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),45,female,False,male,female,6,6,6,6,6,6,3,3,3,3,3,3,3,5,2,3,5,3,4,5,6,5,6,6,5,6,5,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),67,male,False,male,female,5,5,6,3,2,2,2,3,3,1,2,4,4,5,3,4,5,4,5,6,6,6,6,6,6,6,5,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),50,male,False,male,male,6,6,6,2,1,1,5,4,5,1,2,2,3,2,3,1,2,2,3,2,4,4,5,4,5,5,4,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),29,male,False,male,male,6,6,6,2,2,1,1,1,1,1,1,1,3,4,3,2,4,2,3,2,4,5,5,5,5,4,4,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),23,male,False,female,male,6,6,6,2,2,2,2,2,2,1,1,3,5,6,4,4,5,4,5,5,5,6,6,6,6,6,5,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),56,male,False,male,male,6,6,6,6,5,5,1,1,1,1,1,1,4,5,4,5,5,3,5,5,5,6,6,5,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),64,female,False,female,male,5,6,6,1,1,1,1,1,1,1,1,1,3,4,3,3,5,2,4,4,4,5,5,4,5,5,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),51,female,False,female,female,6,6,6,2,2,2,3,3,3,1,1,1,4,5,4,3,5,3,5,4,4,5,6,5,6,5,3,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),64,female,False,female,male,5,5,5,6,6,3,2,2,2,1,1,2,2,4,3,4,5,2,3,3,4,5,6,4,5,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),57,male,False,female,male,6,6,6,6,4,5,1,2,2,1,1,2,3,5,3,4,5,3,4,4,6,5,6,5,6,6,5,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),43,male,False,female,female,5,4,5,1,1,1,1,1,1,2,2,2,4,5,3,3,4,4,3,4,6,6,6,6,6,6,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),39,female,False,female,female,4,6,4,4,6,6,1,1,1,1,1,1,4,6,3,6,6,3,5,5,4,5,5,5,6,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),18,female,False,female,male,1,6,6,2,2,2,3,3,2,3,4,3,3,5,3,2,3,2,4,4,3,4,5,3,4,6,4,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,female,female,5,6,6,5,5,5,2,2,2,1,2,2,3,5,4,5,5,3,4,5,5,5,6,5,6,6,6,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),33,female,False,female,female,6,5,5,5,2,2,2,2,2,2,2,3,3,3,2,3,4,2,4,4,4,5,6,5,5,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),58,female,False,male,male,6,4,5,2,2,2,5,5,5,2,3,4,4,5,4,4,4,3,5,5,3,6,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),37,male,False,female,female,4,4,2,2,2,2,4,4,4,2,5,4,2,5,3,2,3,3,3,3,6,4,4,5,5,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),71,female,True,female,male,6,5,4,2,3,4,1,1,1,3,1,2,5,5,4,3,6,4,4,4,6,6,6,5,6,6,2,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,False,male,female,4,5,5,6,6,6,3,3,3,1,1,2,5,5,4,5,6,4,5,5,5,6,4,6,5,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),64,male,False,female,male,6,6,4,1,1,1,5,5,5,1,1,1,2,3,2,2,2,2,4,3,6,6,6,6,6,4,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),52,female,False,male,female,6,6,6,6,2,2,2,2,2,2,2,2,4,5,4,4,5,4,5,4,5,5,6,5,5,6,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),75,female,False,male,male,5,6,6,2,3,3,1,1,1,1,1,1,4,5,3,5,5,2,5,5,4,6,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),36,male,False,female,male,1,6,6,6,5,5,1,1,2,2,1,2,3,5,3,4,6,4,3,3,6,6,6,6,6,5,6,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),28,female,False,male,female,6,5,6,2,6,2,1,1,1,1,1,1,2,6,3,2,2,2,3,2,5,6,6,5,6,6,1,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),47,female,False,female,female,5,6,5,2,2,2,2,3,3,2,2,3,4,3,4,3,5,3,4,5,5,4,6,5,5,6,5,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),32,male,False,male,female,4,5,6,6,6,6,2,2,2,1,1,1,4,5,4,5,6,3,5,5,6,6,6,5,5,6,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),63,female,False,female,female,6,6,6,4,6,6,2,1,2,1,1,2,5,6,4,5,6,5,5,6,6,6,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),41,male,False,female,female,6,6,6,1,1,1,2,2,2,1,2,2,4,3,3,3,3,3,3,3,6,6,6,5,6,6,2,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),37,female,False,female,male,6,6,6,6,5,6,1,1,1,2,2,2,4,6,4,6,6,3,5,5,6,6,6,6,6,6,5,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),33,female,False,male,female,5,3,5,1,2,1,2,2,4,2,1,2,3,5,2,4,6,2,5,5,5,4,6,5,6,6,6,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),70,female,False,female,male,6,6,6,6,6,6,1,1,1,1,1,2,4,6,4,5,6,6,6,6,5,6,6,6,6,6,6,6
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),57,male,False,male,male,6,6,6,4,6,6,2,2,2,1,1,1,2,4,2,3,6,2,4,4,5,6,6,6,6,6,3,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),62,female,False,female,male,5,4,6,6,6,6,2,3,2,1,1,1,3,5,3,4,6,4,5,5,4,6,6,6,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),56,female,False,male,male,5,6,6,6,6,6,1,1,1,1,1,1,2,5,3,4,5,4,4,4,4,6,6,5,6,6,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),37,female,False,male,female,5,5,5,6,6,6,2,2,2,1,1,1,4,6,3,4,6,4,5,5,5,6,5,5,6,6,3,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,female,True,female,female,5,5,5,2,3,3,2,2,1,1,1,1,4,6,3,5,6,6,4,4,5,6,6,6,6,6,6,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),59,male,False,female,female,6,6,6,6,6,6,1,1,1,1,2,2,4,4,4,4,4,3,5,5,6,5,6,5,6,6,6,2
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),53,female,False,male,male,5,6,6,6,4,5,1,2,2,2,3,3,3,4,3,4,5,2,4,5,6,5,6,5,5,6,6,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),37,male,False,female,female,6,6,6,6,6,6,1,1,1,1,2,2,5,6,4,6,6,5,6,6,6,6,5,6,6,6,5,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),58,male,False,female,female,4,6,6,6,6,6,3,2,2,1,1,1,5,5,4,4,6,3,4,4,6,5,6,5,5,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),48,male,False,female,male,5,5,5,4,4,4,3,3,3,1,2,2,3,5,4,4,5,4,3,4,4,5,5,5,5,5,4,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),56,female,False,female,male,5,6,6,1,1,1,1,1,1,1,1,1,3,4,3,3,4,3,4,4,5,4,5,4,5,6,5,4
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),52,male,False,male,male,6,6,6,1,1,1,1,1,1,1,1,1,2,3,2,2,6,3,3,4,5,4,6,5,6,6,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),44,male,False,male,male,6,5,5,6,6,6,1,1,1,1,1,1,4,6,3,4,6,4,5,5,6,5,6,5,6,6,4,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),39,female,False,female,female,6,6,6,4,4,4,3,4,4,2,2,2,2,4,3,2,4,2,4,3,4,5,5,5,5,6,5,3
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),70,male,False,male,male,6,6,6,5,6,6,2,2,2,2,1,2,3,6,2,5,6,3,5,5,5,6,6,5,6,6,6,5
public_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),69,female,False,female,male,5,5,5,6,5,5,2,2,2,1,2,2,4,6,4,5,6,4,5,5,5,6,6,5,6,5,5,5
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),47,female,False,male,male,6,6,6,5,4,4,2,2,2,1,2,1,4,6,4,5,6,3,4,6,2,6,6,4,6,6,3,5
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),47,female,False,male,male,6,5,5,2,4,2,4,4,3,1,1,1,4,5,4,4,5,3,5,4,3,6,5,2,6,5,2,4
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),47,female,False,female,female,5,5,6,5,5,6,2,1,2,2,1,2,3,5,3,4,5,3,4,4,3,4,5,3,4,2,2,4
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),52,male,False,male,male,3,4,4,1,1,1,5,5,4,1,1,4,4,3,4,3,3,3,3,3,3,4,4,4,4,5,2,3
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),61,male,False,female,female,5,5,5,4,3,4,4,4,2,4,2,3,5,5,4,3,5,2,5,5,4,6,6,5,6,6,3,4
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),62,female,False,female,male,3,5,6,2,2,2,3,4,3,1,1,1,4,5,3,3,4,3,4,4,2,5,6,5,6,4,4,5
no_wb,meta-llama/Llama-3.1-8B-Instruct(HF Inference API),60,female,False,male,female,5,5,5,6,6,6,1,1,1,1,1,1,4,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5
